datetime,count,holiday,workday,temp,feels_like,temp_min,temp_max,humidity,wind_speed,weather_main
7/4/2018 14:00,1067,1,0,29.86,34.94,29.44,29.97,71,0,Clouds
7/4/2018 15:00,900,1,0,30.9,36.19,30.85,30.97,66,1.54,Clouds
7/4/2018 16:00,862,1,0,31.72,36.14,31.44,31.97,59,0,Clouds
7/4/2018 17:00,1016,1,0,32.99,37.79,31.94,33.16,55,3.6,Clouds
7/4/2018 18:00,1090,1,0,32.77,36.69,31.74,32.85,53,3.6,Clouds
7/4/2018 19:00,1023,1,0,33.81,36.73,31.97,33.85,46,2.57,Clouds
7/4/2018 20:00,967,1,0,32.77,36.69,32.54,32.97,53,5.14,Clouds
7/4/2018 21:00,1154,1,0,32.77,35.56,31.97,32.85,49,4.12,Clouds
7/4/2018 22:00,953,1,0,31.72,34.57,30.44,31.85,53,2.06,Clouds
7/4/2018 23:00,262,1,0,30.9,34.16,29.44,30.96,58,2.06,Clouds
7/5/2018 0:00,108,0,1,31.72,34.57,28.44,31.85,53,3.6,Clouds
7/5/2018 1:00,45,0,1,30.67,33.93,27.97,30.85,59,3.09,Clouds
7/5/2018 2:00,21,0,1,30.67,33.93,27.94,30.85,59,3.09,Clouds
7/5/2018 3:00,10,0,1,29.04,32.09,27.44,29.26,66,3.6,Clouds
7/5/2018 4:00,17,0,1,27.99,31.05,26.94,28.16,73,3.09,Clouds
7/5/2018 5:00,69,0,1,27.99,31.19,26.74,28.16,74,2.57,Clouds
7/5/2018 6:00,288,0,1,27.77,30.86,26.44,27.85,75,3.09,Clouds
7/5/2018 7:00,663,0,1,26.95,29.91,25.94,27.06,83,2.57,Clouds
7/5/2018 8:00,1084,0,1,26.95,29.91,25.44,27.06,83,2.06,Clouds
7/5/2018 9:00,744,0,1,26.95,29.91,24.97,27.06,83,1.54,Clouds
7/5/2018 10:00,588,0,1,26.72,29.13,24.64,26.85,80,1.54,Clouds
7/5/2018 11:00,559,0,1,26.95,29.91,24.97,27.06,83,1.54,Clouds
7/5/2018 12:00,723,0,1,27.77,31.39,26.97,27.85,79,2.57,Clouds
7/5/2018 13:00,621,0,1,27.99,31.77,26.97,28.16,78,3.09,Rain
7/5/2018 14:00,701,0,1,29.86,34.7,27.97,29.86,70,4.63,Rain
7/5/2018 15:00,847,0,1,30.67,35.64,29.64,30.85,66,4.12,Rain
7/5/2018 16:00,1092,0,1,30.9,35.13,30.85,31.04,62,3.6,Rain
7/5/2018 17:00,1599,0,1,31.95,36.37,31.64,32.06,58,4.63,Rain
7/5/2018 18:00,1377,0,1,32.77,37.61,31.97,32.85,56,0,Clouds
7/5/2018 19:00,1041,0,1,31.95,36.37,31.54,32.06,58,4.63,Clouds
7/5/2018 20:00,786,0,1,31.95,35.81,31.85,32.06,56,4.12,Clouds
7/5/2018 21:00,552,0,1,31.95,34.76,31.85,32.97,52,5.14,Clouds
7/5/2018 22:00,448,0,1,31.95,36.37,31.85,32.06,58,5.66,Rain
7/5/2018 23:00,241,0,1,30.9,35.13,30.85,30.97,62,4.63,Rain
7/6/2018 0:00,114,0,1,30.67,34.88,29.97,30.85,63,4.63,Clouds
7/6/2018 1:00,86,0,1,29.04,32.81,28.85,29.26,70,4.63,Clouds
7/6/2018 2:00,21,0,1,29.04,32.81,28.74,29.26,70,4.63,Clouds
7/6/2018 3:00,14,0,1,28.81,32.32,27.94,28.85,70,4.12,Clouds
7/6/2018 4:00,17,0,1,27.99,31.77,27.54,28.16,78,4.63,Clouds
7/6/2018 5:00,120,0,1,27.77,31.39,26.94,27.85,79,5.14,Clouds
7/6/2018 6:00,324,0,1,27.77,31.39,26.64,27.85,79,3.6,Clouds
7/6/2018 7:00,578,0,1,26.95,29.91,26.44,27.06,83,4.63,Clouds
7/6/2018 8:00,1069,0,1,26.95,29.91,25.97,27.06,83,5.14,Clouds
7/6/2018 9:00,711,0,1,26.95,29.54,25.94,27.06,79,3.6,Clouds
7/6/2018 10:00,514,0,1,26.72,29.13,25.97,26.85,80,3.6,Clouds
7/6/2018 11:00,603,0,1,26.95,29.54,25.97,27.06,79,4.12,Clouds
7/6/2018 12:00,765,0,1,26.95,29.45,26.54,27.06,78,3.09,Rain
7/6/2018 13:00,794,0,1,27.77,30.73,26.74,27.85,74,2.06,Rain
7/6/2018 14:00,681,0,1,28.81,32.32,26.97,28.85,70,3.09,Rain
7/6/2018 15:00,788,0,1,26.95,29.1,26.85,27.06,74,5.14,Rain
7/6/2018 16:00,1161,0,1,27.99,30.65,26.94,28.16,70,4.12,Rain
7/6/2018 17:00,1552,0,1,28.81,31.64,27.84,28.85,66,5.66,Rain
7/6/2018 18:00,1243,0,1,28.81,31.64,28.54,28.97,66,5.66,Rain
7/6/2018 19:00,970,0,1,30.67,34.88,28.97,30.85,63,4.12,Rain
7/6/2018 20:00,738,0,1,29.86,32.96,28.84,29.86,62,5.14,Rain
7/6/2018 21:00,593,0,1,29.86,32.96,28.94,29.86,62,3.6,Rain
7/6/2018 22:00,478,0,1,29.04,32.09,28.74,29.26,66,4.63,Rain
7/6/2018 23:00,371,0,1,29.04,31.92,27.97,29.26,65,5.14,Clouds
7/7/2018 0:00,222,0,0,29.31,30.63,26.94,29.86,54,5.14,Thunderstorm
7/7/2018 1:00,138,0,0,28.81,30.03,24.94,28.85,55,3.6,Thunderstorm
7/7/2018 2:00,98,0,0,28.81,30.03,25.64,28.85,55,4.63,Clouds
7/7/2018 3:00,45,0,0,27.99,28.44,24.54,28.16,50,5.66,Clouds
7/7/2018 4:00,22,0,0,26.95,27.55,24.44,27.06,53,6.17,Clouds
7/7/2018 5:00,29,0,0,25.9,25.93,23.44,25.96,53,6.17,Clouds
7/7/2018 6:00,90,0,0,24.86,24.81,22.64,24.86,54,6.69,Clouds
7/7/2018 7:00,218,0,0,23.81,23.66,21.44,23.85,54,8.23,Clouds
7/7/2018 8:00,383,0,0,22.77,22.41,19.97,22.85,50,6.69,Clouds
7/7/2018 9:00,755,0,0,20.9,20.4,18.97,20.96,52,8.23,Clouds
7/7/2018 10:00,1029,0,0,20.67,20.02,18.44,20.85,47,8.23,Clouds
7/7/2018 11:00,1127,0,0,20.67,19.99,17.97,20.85,46,6.69,Clouds
7/7/2018 12:00,1514,0,0,20.9,20.25,18.54,20.96,46,5.66,Clouds
7/7/2018 13:00,1489,0,0,20.9,20.33,19.54,20.96,49,7.2,Clouds
7/7/2018 14:00,1483,0,0,21.95,21.56,19.84,22.06,52,6.69,Clouds
7/7/2018 15:00,1281,0,0,22.99,22.62,20.97,23.16,49,6.69,Clouds
7/7/2018 16:00,1287,0,0,24.04,23.7,21.94,24.26,46,4.63,Clouds
7/7/2018 17:00,1372,0,0,25.67,25.42,22.97,25.85,43,5.14,Clouds
7/7/2018 18:00,1187,0,0,25.9,25.62,24.84,25.96,41,2.06,Clouds
7/7/2018 19:00,948,0,0,26.72,26.62,24.84,26.85,39,2.06,Clouds
7/7/2018 20:00,884,0,0,27.77,27.18,24.97,27.85,35,2.57,Clouds
7/7/2018 21:00,574,0,0,26.95,26.68,24.97,27.06,37,3.6,Clouds
7/7/2018 22:00,549,0,0,26.95,26.55,24.97,27.06,34,3.09,Clouds
7/7/2018 23:00,342,0,0,25.9,25.56,24.64,25.96,39,6.17,Clouds
7/8/2018 0:00,204,0,0,24.86,24.47,23.54,24.86,41,4.63,Clouds
7/8/2018 1:00,149,0,0,23.81,23.4,19.97,23.85,44,2.57,Clouds
7/8/2018 2:00,111,0,0,23.81,23.4,18.97,23.85,44,2.57,Clear
7/8/2018 3:00,59,0,0,21.95,21.77,19.94,22.06,60,6.69,Clear
7/8/2018 4:00,29,0,0,20.9,20.64,18.44,20.96,61,4.12,Clear
7/8/2018 5:00,33,0,0,20.67,20.25,15.97,20.85,56,1.54,Clear
7/8/2018 6:00,83,0,0,19.86,19.44,14.94,19.86,59,2.57,Clear
7/8/2018 7:00,141,0,0,19.86,19.44,13.97,19.86,59,2.57,Clouds
7/8/2018 8:00,337,0,0,18.81,18.52,13.84,18.85,68,2.06,Clouds
7/8/2018 9:00,599,0,0,17.99,17.72,12.97,18.16,72,3.09,Clear
7/8/2018 10:00,858,0,0,17.77,17.53,12.94,17.85,74,2.57,Clouds
7/8/2018 11:00,1073,0,0,18.81,18.68,13.97,18.85,74,2.57,Clouds
7/8/2018 12:00,1237,0,0,20.9,20.61,17.94,20.96,60,3.6,Clouds
7/8/2018 13:00,1310,0,0,22.77,22.51,19.97,22.85,54,5.66,Clear
7/8/2018 14:00,1288,0,0,23.81,23.47,21.94,23.85,47,3.09,Clear
7/8/2018 15:00,1261,0,0,25.67,25.39,23.54,25.85,42,5.66,Clouds
7/8/2018 16:00,1197,0,0,26.72,26.53,23.97,26.85,37,3.09,Clear
7/8/2018 17:00,1074,0,0,27.77,26.93,24.97,27.85,30,4.63,Clear
7/8/2018 18:00,1034,0,0,27.99,27,25.84,28.16,28,3.09,Clear
7/8/2018 19:00,874,0,0,28.81,27.57,25.97,28.85,27,2.57,Clear
7/8/2018 20:00,819,0,0,28.81,27.66,26.94,28.85,29,2.57,Clear
7/8/2018 21:00,638,0,0,29.04,27.85,26.97,29.26,29,3.09,Clear
7/8/2018 22:00,330,0,0,27.99,27.09,26.97,28.16,30,2.57,Clear
7/8/2018 23:00,209,0,0,27.77,27.18,26.44,27.85,35,3.6,Clear
7/9/2018 0:00,68,0,1,26.72,26.53,24.97,26.85,37,4.12,Clear
7/9/2018 1:00,33,0,1,25.67,25.39,20.74,25.85,42,2.57,Clear
7/9/2018 2:00,15,0,1,24.04,23.78,18.64,24.26,49,2.57,Clear
7/9/2018 3:00,5,0,1,22.77,22.51,17.74,22.85,54,3.09,Clear
7/9/2018 4:00,21,0,1,21.95,21.58,16.74,22.06,53,3.6,Clear
7/9/2018 5:00,146,0,1,20.9,20.61,15.97,20.96,60,2.57,Clear
7/9/2018 6:00,397,0,1,20.67,20.28,14.97,20.85,57,0,Clear
7/9/2018 7:00,925,0,1,20.9,20.48,13.97,20.96,55,0,Clear
7/9/2018 8:00,1323,0,1,19.04,18.75,13.97,19.26,67,2.06,Clear
7/9/2018 9:00,659,0,1,19.04,18.67,13.44,19.26,64,2.06,Clear
7/9/2018 10:00,473,0,1,17.99,17.72,12.97,18.16,72,1.54,Clear
7/9/2018 11:00,506,0,1,19.86,19.6,13.97,19.86,65,0,Clear
7/9/2018 12:00,688,0,1,21.95,21.87,18.64,22.06,64,0,Clear
7/9/2018 13:00,633,0,1,24.04,23.73,21.84,24.26,47,0,Clear
7/9/2018 14:00,600,0,1,25.67,25.39,23.97,25.85,42,2.06,Clear
7/9/2018 15:00,723,0,1,26.95,26.78,25.74,27.06,39,1.54,Clear
7/9/2018 16:00,1039,0,1,27.99,27.29,26.97,28.16,34,2.06,Clear
7/9/2018 17:00,1718,0,1,28.81,28.03,27.97,28.85,35,2.57,Clouds
7/9/2018 18:00,1539,0,1,29.86,28.7,28.97,29.86,31,2.57,Clouds
7/9/2018 19:00,1011,0,1,30.67,29.49,29.54,30.85,31,2.57,Clouds
7/9/2018 20:00,777,0,1,30.67,29.49,29.84,30.85,31,4.12,Clouds
7/9/2018 21:00,508,0,1,30.67,29.68,30.46,30.97,33,5.66,Clouds
7/9/2018 22:00,311,0,1,29.86,29.02,29.85,30.24,35,5.66,Clouds
7/9/2018 23:00,188,0,1,29.04,28.65,28.85,29.97,40,5.14,Clouds
7/10/2018 0:00,74,0,1,27.99,27.79,27.85,28.97,42,5.14,Clouds
7/10/2018 1:00,29,0,1,26.72,27.05,25.97,26.85,48,3.6,Clouds
7/10/2018 2:00,16,0,1,25.9,25.8,22.74,25.96,48,3.6,Clear
7/10/2018 3:00,5,0,1,24.86,24.81,23.97,24.86,54,3.6,Clear
7/10/2018 4:00,18,0,1,24.04,23.96,20.97,24.26,56,3.09,Clear
7/10/2018 5:00,126,0,1,22.99,22.99,19.97,23.16,63,2.57,Clear
7/10/2018 6:00,448,0,1,22.77,22.8,19.44,22.85,65,2.57,Clear
7/10/2018 7:00,994,0,1,22.77,22.77,18.54,22.85,64,4.12,Clear
7/10/2018 8:00,1440,0,1,21.72,21.64,17.74,21.85,65,2.06,Clouds
7/10/2018 9:00,588,0,1,21.72,21.75,17.44,21.85,69,0,Clear
7/10/2018 10:00,444,0,1,21.95,22,16.97,22.06,69,0,Clouds
7/10/2018 11:00,401,0,1,22.77,23.01,17.97,22.85,73,1.54,Clouds
7/10/2018 12:00,532,0,1,24.04,24.2,22.97,24.26,65,0,Clouds
7/10/2018 13:00,566,0,1,26.95,27.81,25.97,27.06,57,1.54,Clouds
7/10/2018 14:00,433,0,1,30.9,31.23,28.74,30.96,43,2.06,Clouds
7/10/2018 15:00,533,0,1,31.72,32.05,29.74,31.85,41,4.12,Clouds
7/10/2018 16:00,889,0,1,32.77,32,30.94,32.85,32,4.63,Clouds
7/10/2018 17:00,1596,0,1,33.81,33.2,31.64,33.85,31,2.57,Clouds
7/10/2018 18:00,1455,0,1,34.04,33.9,31.97,34.26,33,4.63,Clouds
7/10/2018 19:00,956,0,1,34.86,35.36,32.94,34.86,34,5.66,Clouds
7/10/2018 20:00,862,0,1,34.86,35.36,32.97,34.86,34,5.14,Clouds
7/10/2018 21:00,553,0,1,34.86,36.12,32.97,34.86,37,4.12,Clouds
7/10/2018 22:00,388,0,1,34.04,34.54,32.94,34.26,36,5.66,Clouds
7/10/2018 23:00,193,0,1,33.81,34.18,31.97,33.85,36,6.17,Clouds
7/11/2018 0:00,73,0,1,32.77,33.22,30.94,32.85,39,3.09,Clouds
7/11/2018 1:00,42,0,1,31.95,31.87,26.97,32.06,38,3.09,Clouds
7/11/2018 2:00,12,0,1,30.9,30.78,24.64,30.96,40,3.09,Clouds
7/11/2018 3:00,8,0,1,30.67,30.24,23.44,30.85,38,2.06,Clouds
7/11/2018 4:00,22,0,1,28.81,29.65,22.94,28.85,52,0,Clouds
7/11/2018 5:00,134,0,1,27.77,28.92,21.97,27.85,58,0,Clouds
7/11/2018 6:00,471,0,1,27.77,28.63,21.97,27.85,55,0,Clouds
7/11/2018 7:00,1032,0,1,27.77,28.36,21.64,27.85,52,4.12,Clouds
7/11/2018 8:00,1382,0,1,26.95,27.62,21.64,27.06,54,2.57,Clouds
7/11/2018 9:00,636,0,1,26.95,27.62,21.44,27.06,54,3.6,Clouds
7/11/2018 10:00,391,0,1,25.67,25.94,21.44,25.85,63,3.6,Clouds
7/11/2018 11:00,484,0,1,25.67,25.99,24.44,25.85,65,3.6,Clouds
7/11/2018 12:00,532,0,1,26.95,27.88,25.64,27.06,58,4.12,Clouds
7/11/2018 13:00,608,0,1,28.81,29.65,26.94,28.85,52,4.12,Clouds
7/11/2018 14:00,563,0,1,29.86,30.69,28.44,29.86,49,3.09,Clouds
7/11/2018 15:00,621,0,1,30.9,31.23,29.44,30.96,43,1.54,Clouds
7/11/2018 16:00,1029,0,1,31.95,32.38,30.44,32.06,41,4.12,Clouds
7/11/2018 17:00,1720,0,1,32.77,32.66,30.54,32.85,36,1.54,Clouds
7/11/2018 18:00,1520,0,1,31.95,31.87,30.84,32.06,38,3.6,Clouds
7/11/2018 19:00,1089,0,1,32.77,32.66,30.97,32.85,36,2.57,Clouds
7/11/2018 20:00,870,0,1,33.81,33.38,30.97,33.85,32,3.6,Clouds
7/11/2018 21:00,579,0,1,33.56,33.41,32.62,34.22,34,5.66,Clouds
7/11/2018 22:00,341,0,1,32,31.33,30.75,33.16,34,6.69,Clouds
7/11/2018 23:00,175,0,1,30.74,29.85,29.48,31.85,34,6.69,Clouds
7/12/2018 0:00,97,0,1,29.51,28.52,28.38,30.85,33,5.66,Clouds
7/12/2018 1:00,25,0,1,28.08,27.54,27.25,29.26,37,5.14,Clouds
7/12/2018 2:00,18,0,1,27.35,27.13,26.35,28.85,40,4.63,Clouds
7/12/2018 3:00,11,0,1,26.37,26.37,25.74,28.16,45,4.12,Clouds
7/12/2018 4:00,21,0,1,25.79,25.68,25.08,27.06,48,4.12,Clouds
7/12/2018 5:00,97,0,1,24.78,24.65,24.05,25.96,51,5.66,Clouds
7/12/2018 6:00,412,0,1,24.34,24.08,23.52,25.85,48,5.14,Clouds
7/12/2018 7:00,1019,0,1,23.85,23.52,23.08,24.86,47,5.14,Clouds
7/12/2018 8:00,1419,0,1,23.53,23.17,23.04,24.26,47,5.14,Clouds
7/12/2018 9:00,691,0,1,23.17,22.69,22.62,23.85,44,4.63,Clouds
7/12/2018 10:00,445,0,1,22.46,21.99,21.94,22.85,47,5.14,Clouds
7/12/2018 11:00,480,0,1,22.62,22.16,22.13,23.16,47,4.12,Clouds
7/12/2018 12:00,648,0,1,23.88,23.55,23.49,24.22,47,4.12,Clouds
7/12/2018 13:00,626,0,1,25.67,25.47,23.44,25.85,45,3.6,Clouds
7/12/2018 14:00,596,0,1,26.72,26.95,24.97,26.85,46,2.06,Clouds
7/12/2018 15:00,737,0,1,27.77,28.03,25.97,27.85,48,0,Clear
7/12/2018 16:00,1062,0,1,29.04,29.14,27.97,29.26,45,1.54,Clouds
7/12/2018 17:00,1731,0,1,30.9,30.26,27.97,30.96,36,4.12,Clouds
7/12/2018 18:00,1595,0,1,31.72,30.98,28.44,31.85,34,3.6,Clouds
7/12/2018 19:00,1035,0,1,31.72,30.73,29.97,31.85,32,0,Clouds
7/12/2018 20:00,900,0,1,31.95,31,30.54,32.06,32,2.06,Clouds
7/12/2018 21:00,592,0,1,32.77,31.72,28.97,32.85,30,3.09,Clouds
7/12/2018 22:00,435,0,1,29.86,30.69,27.97,29.86,49,5.66,Clouds
7/12/2018 23:00,204,0,1,28.81,29.65,26.97,28.85,52,5.66,Clouds
7/13/2018 0:00,113,0,1,27.77,28.63,25.97,27.85,55,5.14,Clouds
7/13/2018 1:00,45,0,1,26.72,27.44,24.97,26.85,55,3.6,Clouds
7/13/2018 2:00,42,0,1,25.67,25.91,22.97,25.85,62,2.57,Clouds
7/13/2018 3:00,13,0,1,24.04,24.41,20.97,24.26,73,2.57,Clear
7/13/2018 4:00,21,0,1,24.04,24.43,19.94,24.26,74,2.06,Clear
7/13/2018 5:00,111,0,1,23.81,24.18,18.94,23.85,74,3.09,Clear
7/13/2018 6:00,386,0,1,22.99,23.25,18.84,23.16,73,3.6,Clear
7/13/2018 7:00,800,0,1,22.77,23.14,18.44,22.85,78,2.06,Clear
7/13/2018 8:00,1357,0,1,21.95,22.24,17.74,22.06,78,2.06,Clear
7/13/2018 9:00,736,0,1,21.95,22.24,16.97,22.06,78,2.06,Clouds
7/13/2018 10:00,491,0,1,21.95,22.24,16.94,22.06,78,2.06,Clouds
7/13/2018 11:00,574,0,1,21.95,22.34,17.54,22.06,82,3.09,Clouds
7/13/2018 12:00,730,0,1,22.99,23.38,20.54,23.16,78,2.57,Clouds
7/13/2018 13:00,778,0,1,24.04,24.3,22.97,24.26,69,1.54,Clouds
7/13/2018 14:00,686,0,1,26.72,27.38,24.97,26.85,54,3.09,Clear
7/13/2018 15:00,844,0,1,27.99,28.18,26.84,28.16,47,3.6,Clouds
7/13/2018 16:00,1149,0,1,28.81,28.18,27.64,28.85,37,2.06,Clouds
7/13/2018 17:00,1591,0,1,29.04,28.39,28.44,29.26,37,2.06,Clouds
7/13/2018 18:00,1386,0,1,29.86,29.02,28.64,29.86,35,4.12,Clouds
7/13/2018 19:00,1072,0,1,30.67,30,28.97,30.85,36,3.6,Clouds
7/13/2018 20:00,842,0,1,30.9,30.26,29.74,30.96,36,4.12,Clouds
7/13/2018 21:00,618,0,1,30.9,30.51,29.84,30.96,38,3.09,Clouds
7/13/2018 22:00,490,0,1,29.86,29.53,28.94,29.86,40,2.57,Clouds
7/13/2018 23:00,375,0,1,29.04,29.03,28.54,29.26,44,4.12,Clouds
7/14/2018 0:00,226,0,0,27.99,28.44,27.44,28.16,50,4.63,Clouds
7/14/2018 1:00,166,0,0,26.95,27.62,24.74,27.06,54,3.6,Clouds
7/14/2018 2:00,89,0,0,25.9,26.06,24.44,25.96,58,5.14,Clouds
7/14/2018 3:00,58,0,0,24.86,24.99,23.97,24.86,61,4.63,Clouds
7/14/2018 4:00,30,0,0,24.04,24.17,22.97,24.26,64,4.63,Clear
7/14/2018 5:00,42,0,0,23.81,23.84,19.97,23.85,61,3.6,Clear
7/14/2018 6:00,77,0,0,22.77,22.9,19.74,22.85,69,3.09,Clear
7/14/2018 7:00,211,0,0,21.95,22,18.97,22.06,69,1.54,Clear
7/14/2018 8:00,442,0,0,21.72,21.75,17.97,21.85,69,2.57,Clear
7/14/2018 9:00,729,0,0,21.72,21.75,17.44,21.85,69,2.06,Clear
7/14/2018 10:00,1003,0,0,21.72,21.64,16.64,21.85,65,1.54,Clouds
7/14/2018 11:00,1049,0,0,21.72,21.75,17.74,21.85,69,3.09,Clear
7/14/2018 12:00,1199,0,0,22.99,22.99,21.74,23.16,63,1.54,Clear
7/14/2018 13:00,1188,0,0,24.86,24.81,24.54,24.97,54,3.09,Clear
7/14/2018 14:00,1339,0,0,26.72,27.38,25.97,26.85,54,3.6,Clear
7/14/2018 15:00,1279,0,0,27.99,28.18,27.84,28.16,47,5.14,Clear
7/14/2018 16:00,1110,0,0,29.86,29.02,28.97,29.86,35,5.66,Clear
7/14/2018 17:00,1067,0,0,30.9,29.92,29.74,30.96,33,6.17,Clear
7/14/2018 18:00,975,0,0,31.72,30.3,29.97,31.85,28,6.17,Clouds
7/14/2018 19:00,1031,0,0,31.95,30.54,30.94,32.06,28,6.17,Clouds
7/14/2018 20:00,793,0,0,32.77,31.72,30.97,32.85,30,6.17,Clouds
7/14/2018 21:00,573,0,0,31.95,31.26,30.97,32.06,34,5.14,Clouds
7/14/2018 22:00,611,0,0,31.72,31.56,30.97,31.85,38,5.66,Clouds
7/14/2018 23:00,468,0,0,30.9,30.78,30.44,30.97,40,5.14,Clouds
7/15/2018 0:00,264,0,0,29.86,29.32,29.44,29.97,38,5.14,Clouds
7/15/2018 1:00,203,0,0,28.81,28.68,27.97,28.85,43,5.14,Clouds
7/15/2018 2:00,148,0,0,27.77,27.81,25.54,27.85,45,4.63,Clouds
7/15/2018 3:00,63,0,0,26.72,27.05,25.97,26.85,48,4.63,Clear
7/15/2018 4:00,22,0,0,25.9,25.88,25.54,25.97,51,4.12,Clear
7/15/2018 5:00,46,0,0,25.67,25.7,24.64,25.85,54,5.14,Clear
7/15/2018 6:00,73,0,0,24.86,24.86,23.97,24.86,56,4.12,Clear
7/15/2018 7:00,157,0,0,24.04,24.07,23.44,24.26,60,3.6,Clear
7/15/2018 8:00,376,0,0,23.81,23.84,22.94,23.85,61,3.6,Clouds
7/15/2018 9:00,625,0,0,22.99,23.15,22.54,23.16,69,4.63,Clouds
7/15/2018 10:00,1065,0,0,22.99,23.12,22.44,23.16,68,5.14,Clouds
7/15/2018 11:00,834,0,0,22.99,23.12,22.44,23.16,68,4.12,Clouds
7/15/2018 12:00,837,0,0,23.81,23.94,22.97,23.85,65,4.12,Clouds
7/15/2018 13:00,1163,0,0,24.86,24.99,23.97,24.86,61,3.09,Clouds
7/15/2018 14:00,1152,0,0,26.72,27.44,25.97,26.85,55,2.57,Clouds
7/15/2018 15:00,1047,0,0,27.77,28.63,26.97,27.85,55,4.12,Clouds
7/15/2018 16:00,996,0,0,27.99,29.11,27.64,28.16,57,4.12,Clouds
7/15/2018 17:00,948,0,0,29.04,30.23,28.85,29.97,54,3.6,Clouds
7/15/2018 18:00,863,0,0,29.04,30.37,28.54,29.26,55,3.6,Clouds
7/15/2018 19:00,692,0,0,29.86,32.19,28.54,29.86,58,3.6,Rain
7/15/2018 20:00,599,0,0,30.9,33.48,25.64,30.96,55,4.63,Clouds
7/15/2018 21:00,464,0,0,29.86,32.19,26.94,29.86,58,4.63,Clouds
7/15/2018 22:00,272,0,0,29.04,31.42,26.97,29.26,62,4.12,Clouds
7/15/2018 23:00,201,0,0,29.04,31.26,27.54,29.26,61,2.57,Clouds
7/16/2018 0:00,90,0,1,28.81,30.43,24.94,28.85,58,2.06,Clouds
7/16/2018 1:00,41,0,1,28.81,30.86,25.97,28.85,61,3.09,Clouds
7/16/2018 2:00,25,0,1,27.77,30.23,25.97,27.85,70,2.06,Clouds
7/16/2018 3:00,14,0,1,26.95,29.02,23.74,27.06,73,2.57,Clouds
7/16/2018 4:00,24,0,1,26.72,28.68,22.97,26.85,74,1.54,Clouds
7/16/2018 5:00,122,0,1,25.9,26.58,22.54,25.96,78,0,Clouds
7/16/2018 6:00,361,0,1,25.67,26.25,21.74,25.85,75,2.06,Clouds
7/16/2018 7:00,885,0,1,25.67,26.25,21.44,25.85,75,2.06,Clouds
7/16/2018 8:00,1171,0,1,24.86,25.46,21.44,24.86,79,0,Clouds
7/16/2018 9:00,583,0,1,24.04,24.61,20.94,24.26,81,0,Clouds
7/16/2018 10:00,461,0,1,24.04,24.61,20.64,24.26,81,0,Clouds
7/16/2018 11:00,508,0,1,25.67,26.25,20.97,25.85,75,0,Clouds
7/16/2018 12:00,581,0,1,26.72,28.46,23.97,26.85,71,0,Clouds
7/16/2018 13:00,549,0,1,27.77,30.23,26.74,27.85,70,3.09,Clouds
7/16/2018 14:00,524,0,1,28.81,31.64,28.44,28.97,66,2.06,Clouds
7/16/2018 15:00,622,0,1,30.67,34.88,29.84,30.85,63,2.57,Clouds
7/16/2018 16:00,922,0,1,31.95,35.81,30.97,32.06,56,1.54,Clouds
7/16/2018 17:00,1415,0,1,32.99,37.79,32.85,33.16,55,4.63,Clouds
7/16/2018 18:00,1409,0,1,34.04,38.15,33.85,34.26,49,4.63,Clouds
7/16/2018 19:00,1001,0,1,35.67,39.18,34.74,35.85,42,4.63,Clouds
7/16/2018 20:00,767,0,1,34.86,39.23,34.64,34.97,47,6.69,Rain
7/16/2018 21:00,503,0,1,30.13,31.75,29.85,33.97,53,8.23,Rain
7/16/2018 22:00,354,0,1,28.81,30.03,27.44,28.85,55,3.09,Clouds
7/16/2018 23:00,207,0,1,28.81,31.01,26.97,28.85,62,3.09,Clouds
7/17/2018 0:00,90,0,1,28.81,32.14,28.76,29.97,69,4.12,Thunderstorm
7/17/2018 1:00,25,0,1,27.99,30.52,27.85,28.97,69,3.09,Clouds
7/17/2018 2:00,13,0,1,27.99,30.01,27.85,28.16,65,2.57,Clouds
7/17/2018 3:00,11,0,1,27.77,30.23,26.97,27.85,70,3.09,Clouds
7/17/2018 4:00,18,0,1,26.95,29.1,26.74,27.06,74,3.6,Clouds
7/17/2018 5:00,143,0,1,26.95,29.1,26.54,27.06,74,3.6,Clouds
7/17/2018 6:00,385,0,1,26.72,28.75,25.94,26.85,75,4.12,Clouds
7/17/2018 7:00,1027,0,1,26.72,29.05,25.54,26.85,79,5.14,Clouds
7/17/2018 8:00,1411,0,1,25.9,26.61,24.97,25.96,79,4.12,Clouds
7/17/2018 9:00,649,0,1,25.67,26.38,24.94,25.85,80,3.6,Clouds
7/17/2018 10:00,426,0,1,25.67,26.38,24.64,25.85,80,3.6,Clouds
7/17/2018 11:00,446,0,1,25.67,26.38,24.94,25.85,80,2.06,Clouds
7/17/2018 12:00,497,0,1,26.95,29.02,26.44,27.06,73,4.63,Clouds
7/17/2018 13:00,442,0,1,27.99,31.05,27.54,28.16,73,3.6,Clouds
7/17/2018 14:00,488,0,1,29.86,32.96,28.97,29.86,62,3.6,Clouds
7/17/2018 15:00,126,0,1,30.67,34.88,29.97,30.85,63,4.63,Clouds
7/17/2018 16:00,442,0,1,30.9,35.13,30.84,30.97,62,5.14,Clouds
7/17/2018 17:00,1498,0,1,30.67,35.13,30.46,30.97,64,6.17,Clouds
7/17/2018 18:00,1424,0,1,31.72,36.43,31.56,31.97,60,5.14,Clouds
7/17/2018 19:00,939,0,1,30.9,34.39,28.74,30.96,59,8.23,Rain
